Head,Relation,Tail,Original Tail,New Tail,Title,Article,Original Article Text,Clean Original Tail
applicant,receive,accordance,a contribution in accordance with regulation (eu euratom) under which,eu euratom,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",a contribution in accordance with regulation  eu euratom  under which
contribution,determine,expenditure,at least the nature of the expenditure that may be reimbursed by the contribution,nature,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",at least the nature of the expenditure that may be reimbursed by the contribution
contribution,determine,expenditure,at least the nature of the expenditure that may be reimbursed by the contribution,expenditure,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",at least the nature of the expenditure that may be reimbursed by the contribution
contribution,require,estimate budget,an estimated budget,estimate budget,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",an estimated budget
contribution,refer,article,to in article 142,article,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure ,"[' \nApplications for contributions shall be duly submitted within the time limit, in writing, including, where appro\xad\npriate, in a secure electronic format. \nL 193/140  \n\x0c ', ' \nContributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of \nthe situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred \nto in Article 142. ', ' \nApplicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. ', ' \nThe authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. \nThe authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of \nsuch committee, and the rules to prevent any conflict of interests. ', ' \nApplications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria \nset out in Article 19 of Regulation (EU, Euratom) No 1141/2014. ', ' \nThe decision of the authorising officer responsible on the applications shall state at least: \n(a) the subject and the overall amount of the contributions; \n(b) the name of the selected applicants and the amounts accepted for each of them; \n(c) the names of any applicants rejected and the reasons for that rejection. ', ' \nThe authorising officer responsible shall inform applicants in writing of the decision on their applications. If the \napplication for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer \nresponsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, \nwith reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and \nArticle 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the \navailable means of administrative and/or judicial redress as provided for in Article 133(2). ', ' \nContributions shall be covered by a written agreement. ']",to in article 142
applicant,require,paragraph,to certify that applicants are not in one of the situations referred to in paragraph,situation,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure ,"[' \nApplications for contributions shall be duly submitted within the time limit, in writing, including, where appro\xad\npriate, in a secure electronic format. \nL 193/140  \n\x0c ', ' \nContributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of \nthe situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred \nto in Article 142. ', ' \nApplicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. ', ' \nThe authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. \nThe authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of \nsuch committee, and the rules to prevent any conflict of interests. ', ' \nApplications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria \nset out in Article 19 of Regulation (EU, Euratom) No 1141/2014. ', ' \nThe decision of the authorising officer responsible on the applications shall state at least: \n(a) the subject and the overall amount of the contributions; \n(b) the name of the selected applicants and the amounts accepted for each of them; \n(c) the names of any applicants rejected and the reasons for that rejection. ', ' \nThe authorising officer responsible shall inform applicants in writing of the decision on their applications. If the \napplication for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer \nresponsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, \nwith reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and \nArticle 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the \navailable means of administrative and/or judicial redress as provided for in Article 133(2). ', ' \nContributions shall be covered by a written agreement. ']",to certify that applicants are not in one of the situations referred to in paragraph
applicant,require,paragraph,to certify that applicants are not in one of the situations referred to in paragraph,paragraph,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure ,"[' \nApplications for contributions shall be duly submitted within the time limit, in writing, including, where appro\xad\npriate, in a secure electronic format. \nL 193/140  \n\x0c ', ' \nContributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of \nthe situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred \nto in Article 142. ', ' \nApplicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. ', ' \nThe authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. \nThe authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of \nsuch committee, and the rules to prevent any conflict of interests. ', ' \nApplications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria \nset out in Article 19 of Regulation (EU, Euratom) No 1141/2014. ', ' \nThe decision of the authorising officer responsible on the applications shall state at least: \n(a) the subject and the overall amount of the contributions; \n(b) the name of the selected applicants and the amounts accepted for each of them; \n(c) the names of any applicants rejected and the reasons for that rejection. ', ' \nThe authorising officer responsible shall inform applicants in writing of the decision on their applications. If the \napplication for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer \nresponsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, \nwith reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and \nArticle 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the \navailable means of administrative and/or judicial redress as provided for in Article 133(2). ', ' \nContributions shall be covered by a written agreement. ']",to certify that applicants are not in one of the situations referred to in paragraph
applicant,be,paragraph,in one of the situations referred to in paragraph,situation,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure ,"[' \nApplications for contributions shall be duly submitted within the time limit, in writing, including, where appro\xad\npriate, in a secure electronic format. \nL 193/140  \n\x0c ', ' \nContributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of \nthe situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred \nto in Article 142. ', ' \nApplicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. ', ' \nThe authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. \nThe authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of \nsuch committee, and the rules to prevent any conflict of interests. ', ' \nApplications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria \nset out in Article 19 of Regulation (EU, Euratom) No 1141/2014. ', ' \nThe decision of the authorising officer responsible on the applications shall state at least: \n(a) the subject and the overall amount of the contributions; \n(b) the name of the selected applicants and the amounts accepted for each of them; \n(c) the names of any applicants rejected and the reasons for that rejection. ', ' \nThe authorising officer responsible shall inform applicants in writing of the decision on their applications. If the \napplication for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer \nresponsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, \nwith reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and \nArticle 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the \navailable means of administrative and/or judicial redress as provided for in Article 133(2). ', ' \nContributions shall be covered by a written agreement. ']",in one of the situations referred to in paragraph
applicant,be,paragraph,in one of the situations referred to in paragraph,paragraph,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure ,"[' \nApplications for contributions shall be duly submitted within the time limit, in writing, including, where appro\xad\npriate, in a secure electronic format. \nL 193/140  \n\x0c ', ' \nContributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of \nthe situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred \nto in Article 142. ', ' \nApplicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. ', ' \nThe authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. \nThe authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of \nsuch committee, and the rules to prevent any conflict of interests. ', ' \nApplications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria \nset out in Article 19 of Regulation (EU, Euratom) No 1141/2014. ', ' \nThe decision of the authorising officer responsible on the applications shall state at least: \n(a) the subject and the overall amount of the contributions; \n(b) the name of the selected applicants and the amounts accepted for each of them; \n(c) the names of any applicants rejected and the reasons for that rejection. ', ' \nThe authorising officer responsible shall inform applicants in writing of the decision on their applications. If the \napplication for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer \nresponsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, \nwith reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and \nArticle 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the \navailable means of administrative and/or judicial redress as provided for in Article 133(2). ', ' \nContributions shall be covered by a written agreement. ']",in one of the situations referred to in paragraph
amount request,award,,in part or,,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure ,"[' \nApplications for contributions shall be duly submitted within the time limit, in writing, including, where appro\xad\npriate, in a secure electronic format. \nL 193/140  \n\x0c ', ' \nContributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of \nthe situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred \nto in Article 142. ', ' \nApplicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. ', ' \nThe authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. \nThe authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of \nsuch committee, and the rules to prevent any conflict of interests. ', ' \nApplications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria \nset out in Article 19 of Regulation (EU, Euratom) No 1141/2014. ', ' \nThe decision of the authorising officer responsible on the applications shall state at least: \n(a) the subject and the overall amount of the contributions; \n(b) the name of the selected applicants and the amounts accepted for each of them; \n(c) the names of any applicants rejected and the reasons for that rejection. ', ' \nThe authorising officer responsible shall inform applicants in writing of the decision on their applications. If the \napplication for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer \nresponsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, \nwith reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and \nArticle 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the \navailable means of administrative and/or judicial redress as provided for in Article 133(2). ', ' \nContributions shall be covered by a written agreement. ']",in part or
agreement,refer,article,to in article 225(8,article,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 226  Form of contributions ,"[' \nContributions may take any of the following forms: \n(a) reimbursement of a percentage of the reimbursable expenditure actually incurred; \n(b) reimbursement on the basis of unit costs; \n(c) lump sums; \n(d) flat-rate financing; \n(e) a combination of the forms referred to in points (a) to (d). ', ' \nOnly expenditure which meets the criteria established in the calls for contributions and which has not been incurred \nprior to the date of submission of the application may be reimbursed. ', ' \nThe agreement referred to in Article 225(8) shall include provisions that allow verifying that the conditions for the \naward of lump sums, flat-rate financing or unit costs have been complied with. ', ' \nThe contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, \nthe authorising officer responsible decides otherwise. ']",to in article 2258
authorise officer responsible,deem,casebycase basis,it appropriate and proportionate on a casebycase basis and subject to a risk analysis,casebycase basis,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",it appropriate and proportionate on a casebycase basis and subject to a risk analysis
authorise officer responsible,deem,casebycase basis,it appropriate and proportionate on a casebycase basis and subject to a risk analysis,risk analysis,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",it appropriate and proportionate on a casebycase basis and subject to a risk analysis
european political party,be,article,only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 136(1) of this regulation or,light,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 1361  of this regulation or
european political party,be,article,only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 136(1) of this regulation or,risk analysis,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 1361  of this regulation or
european political party,be,article,only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 136(1) of this regulation or,imminent risk,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 1361  of this regulation or
european political party,be,article,only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 136(1) of this regulation or,exclusion situation,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 1361  of this regulation or
european political party,be,article,only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 136(1) of this regulation or,point,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 1361  of this regulation or
european political party,be,article,only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 136(1) of this regulation or,article,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 1361  of this regulation or
european political party,be,article,only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 136(1) of this regulation or,regulation,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 1361  of this regulation or
article 153,apply,article,mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties,mutatis mutandi,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties
article 153,apply,article,mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties,guarantee,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties
article 153,apply,article,mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties,case,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties
article 153,apply,article,mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties,paragraph,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties
article 153,apply,article,mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties,article,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties
